frame_index,decode_kind,profile,payload_offset,vendor_id,product_id,usage_page,usage,source_report_id,payload_length,decoded_scan_time,decoded_contact_count,decoded_is_button_clicked,raw_scan_time,raw_contact_count,raw_is_button_clicked,contact_index,raw_contact_id,assigned_contact_id,raw_flags,assigned_flags,raw_x,raw_y,decoded_x,decoded_y,slot_offset,slot_hex
234,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,17060,4,0,17060,4,0,1,0xB62CAA00,0x00000005,0x05,0x07,3097,768,5913,3256,10,0500AA2CB6190C0003
234,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,17060,4,0,17060,4,0,2,0x0E1AD200,0x00000006,0x06,0x07,25620,768,3551,2539,19,0600D21A0E14640003
234,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,17060,4,0,17060,4,0,3,0x86117400,0x0000000A,0x0A,0x0B,3095,768,2310,2979,28,0A00741186170C0003
235,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,17170,4,0,17170,4,0,0,0xEA212C00,0x00000001,0x01,0x03,5140,768,4391,2648,1,01002C21EA14140003
235,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,17170,4,0,17170,4,0,1,0x0A2CD400,0x00000005,0x05,0x07,3097,768,5934,3171,10,0500D42C0A190C0003
235,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,17170,4,0,17170,4,0,2,0x521AF000,0x00000006,0x06,0x07,25619,768,3566,2446,19,0600F01A5213640003
235,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,17170,4,0,17170,4,0,3,0xD0118400,0x0000000A,0x0A,0x0B,3094,768,2319,2889,28,0A008411D0160C0003
236,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,17280,4,0,17280,4,0,0,0x7A214000,0x00000001,0x01,0x03,3092,768,4402,2593,1,010040217A140C0003
236,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,17280,4,0,17280,4,0,1,0x5E2CF600,0x00000005,0x05,0x07,2584,768,5952,3085,10,0500F62C5E180A0003
236,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,17280,4,0,17280,4,0,2,0xE01AFE00,0x00000006,0x06,0x07,25106,768,3573,2390,19,0600FE1AE012620003
236,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,17280,4,0,17280,4,0,3,0x22119600,0x0000000A,0x0A,0x0B,2582,768,2328,2803,28,0A00961122160A0003
237,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,17400,4,0,17400,4,0,0,0xD4215A00,0x00000001,0x01,0x03,2579,768,4415,2511,1,01005A21D4130A0003
237,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,17400,4,0,17400,4,0,1,0xF62D0400,0x00000005,0x05,0x07,2071,768,5959,3034,10,0500042DF617080003
237,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,17400,4,0,17400,4,0,2,0x341B1600,0x00000006,0x06,0x07,22546,768,3586,2305,19,0600161B3412580003
237,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,17400,4,0,17400,4,0,3,0xB811A000,0x0000000A,0x0A,0x0B,2069,768,2333,2750,28,0A00A011B815080003
238,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,17510,4,0,17510,4,0,0,0x38216E00,0x00000001,0x01,0x03,1555,768,4426,2434,1,01006E213813060003
238,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,17510,4,0,17510,4,0,1,0x622D1A00,0x00000005,0x05,0x07,1559,768,5971,2961,10,05001A2D6217060003
238,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,17510,4,0,17510,4,0,2,0x961B2800,0x00000006,0x06,0x07,18961,768,3595,2227,19,0600281B96114A0003
238,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,17510,4,0,17510,4,0,3,0x1E11B000,0x0000000A,0x0A,0x0B,1557,768,2342,2674,28,0A00B0111E15060003
239,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,17620,4,0,17620,4,0,0,0xA8218200,0x00000001,0x01,0x03,1042,768,4436,2362,1,01008221A812040003
239,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,17620,4,0,17620,4,0,1,0xD82D2C00,0x00000005,0x05,0x07,1046,768,5980,2893,10,05002C2DD816040003
239,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,17620,4,0,17620,4,0,2,0x3E1B2C00,0x00000006,0x06,0x07,12817,768,3597,2183,19,06002C1B3E11320003
239,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,17620,4,0,17620,4,0,3,0xCE11BA00,0x0000000A,0x0A,0x0B,1556,768,2347,2634,28,0A00BA11CE14060003
