frame_index,decode_kind,profile,payload_offset,vendor_id,product_id,usage_page,usage,source_report_id,payload_length,decoded_scan_time,decoded_contact_count,decoded_is_button_clicked,raw_scan_time,raw_contact_count,raw_is_button_clicked,contact_index,raw_contact_id,assigned_contact_id,raw_flags,assigned_flags,raw_x,raw_y,decoded_x,decoded_y,slot_offset,slot_hex
67,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,64176,1,0,64176,1,0,0,0x0A15FC00,0x0000000B,0x0B,0x0B,2584,768,2910,3044,1,0B00FC150A180A0003
68,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,64286,1,0,64286,1,0,0,0x0C15FC00,0x0000000B,0x0B,0x0B,3096,768,2910,3045,1,0B00FC150C180C0003
69,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,64406,1,0,64406,1,0,0,0x0C15FC00,0x0000000B,0x0B,0x0B,3096,768,2910,3045,1,0B00FC150C180C0003
70,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,64516,1,0,64516,1,0,0,0x0A15FC00,0x0000000B,0x0B,0x0B,3096,768,2910,3044,1,0B00FC150A180C0003
71,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,64626,1,0,64626,1,0,0,0x0C15FA00,0x0000000B,0x0B,0x0B,3096,768,2909,3045,1,0B00FA150C180C0003
72,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,64736,1,0,64736,1,0,0,0x0C15FA00,0x0000000B,0x0B,0x0B,3096,768,2909,3045,1,0B00FA150C180C0003
73,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,64856,1,0,64856,1,0,0,0x0C15FA00,0x0000000B,0x0B,0x0B,3608,768,2909,3045,1,0B00FA150C180E0003
74,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,64966,1,0,64966,1,0,0,0x0C15FA00,0x0000000B,0x0B,0x0B,3608,768,2909,3045,1,0B00FA150C180E0003
75,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,65076,1,0,65076,1,0,0,0x0C15FA00,0x0000000B,0x0B,0x0B,3608,768,2909,3045,1,0B00FA150C180E0003
76,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,65186,1,0,65186,1,0,0,0x0C15FA00,0x0000000B,0x0B,0x0B,3608,768,2909,3045,1,0B00FA150C180E0003
