frame_index,decode_kind,profile,payload_offset,vendor_id,product_id,usage_page,usage,source_report_id,payload_length,decoded_scan_time,decoded_contact_count,decoded_is_button_clicked,raw_scan_time,raw_contact_count,raw_is_button_clicked,contact_index,raw_contact_id,assigned_contact_id,raw_flags,assigned_flags,raw_x,raw_y,decoded_x,decoded_y,slot_offset,slot_hex
320,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,5068,1,1,5068,1,1,0,0xF21B4200,0x00000006,0x06,0x07,44052,768,3608,2652,1,0600421BF214AC0003
321,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,5178,1,1,5178,1,1,0,0xF41B4400,0x00000006,0x06,0x07,44052,768,3609,2653,1,0600441BF414AC0003
322,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,5288,1,1,5288,1,1,0,0xF21B4400,0x00000006,0x06,0x07,44052,768,3609,2652,1,0600441BF214AC0003
323,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,5408,1,1,5408,1,1,0,0xF21B4200,0x00000006,0x06,0x07,44052,768,3608,2652,1,0600421BF214AC0003
324,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,5518,1,1,5518,1,1,0,0xF21B4400,0x00000006,0x06,0x07,44052,768,3609,2652,1,0600441BF214AC0003
325,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,5628,1,1,5628,1,1,0,0xF21B4200,0x00000006,0x06,0x07,44052,768,3608,2652,1,0600421BF214AC0003
326,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,5738,1,1,5738,1,1,0,0xF21B4400,0x00000006,0x06,0x07,44052,768,3609,2652,1,0600441BF214AC0003
327,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,5858,1,1,5858,1,1,0,0xF21B4400,0x00000006,0x06,0x07,44052,768,3609,2652,1,0600441BF214AC0003
328,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,5968,1,1,5968,1,1,0,0xF21B4400,0x00000006,0x06,0x07,44052,768,3609,2652,1,0600441BF214AC0003
329,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,6078,1,1,6078,1,1,0,0xF21B4400,0x00000006,0x06,0x07,44052,768,3609,2652,1,0600441BF214AC0003
330,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,6188,1,1,6188,1,1,0,0xF21B4400,0x00000006,0x06,0x07,44052,768,3609,2652,1,0600441BF214AC0003
331,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,6308,1,1,6308,1,1,0,0xF21B4200,0x00000006,0x06,0x07,44052,768,3608,2652,1,0600421BF214AC0003
332,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,6418,1,1,6418,1,1,0,0xF21B4400,0x00000006,0x06,0x07,44052,768,3609,2652,1,0600441BF214AC0003
333,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,6528,1,1,6528,1,1,0,0xF21B4400,0x00000006,0x06,0x07,44052,768,3609,2652,1,0600441BF214AC0003
334,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,6638,1,1,6638,1,1,0,0xF01B4400,0x00000006,0x06,0x07,44564,768,3609,2651,1,0600441BF014AE0003
335,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,6758,1,1,6758,1,1,0,0xF01B4600,0x00000006,0x06,0x07,44564,768,3611,2651,1,0600461BF014AE0003
336,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,6868,1,1,6868,1,1,0,0xF01B4600,0x00000006,0x06,0x07,44564,768,3611,2651,1,0600461BF014AE0003
337,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,6978,1,1,6978,1,1,0,0xF01B4600,0x00000006,0x06,0x07,44564,768,3611,2651,1,0600461BF014AE0003
338,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,7088,1,1,7088,1,1,0,0xEE1B4600,0x00000006,0x06,0x07,44564,768,3611,2650,1,0600461BEE14AE0003
339,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,7208,1,1,7208,1,1,0,0xEE1B4600,0x00000006,0x06,0x07,45076,768,3611,2650,1,0600461BEE14B00003
340,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,7318,1,1,7318,1,1,0,0xEE1B4600,0x00000006,0x06,0x07,45076,768,3611,2650,1,0600461BEE14B00003
341,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,7428,1,1,7428,1,1,0,0xEE1B4600,0x00000006,0x06,0x07,45076,768,3611,2650,1,0600461BEE14B00003
342,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,7538,1,1,7538,1,1,0,0xEE1B4600,0x00000006,0x06,0x07,45076,768,3611,2650,1,0600461BEE14B00003
343,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,7658,1,1,7658,1,1,0,0xEE1B4600,0x00000006,0x06,0x07,45076,768,3611,2650,1,0600461BEE14B00003
344,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,7768,1,1,7768,1,1,0,0xEE1B4600,0x00000006,0x06,0x07,45076,768,3611,2650,1,0600461BEE14B00003
345,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,7878,1,1,7878,1,1,0,0xEE1B4400,0x00000006,0x06,0x07,45076,768,3609,2650,1,0600441BEE14B00003
346,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,7988,1,1,7988,1,1,0,0xF01B4600,0x00000006,0x06,0x07,45076,768,3611,2651,1,0600461BF014B00003
347,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,8108,1,1,8108,1,1,0,0xEE1B4400,0x00000006,0x06,0x07,45076,768,3609,2650,1,0600441BEE14B00003
348,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,8218,1,1,8218,1,1,0,0xF01B4400,0x00000006,0x06,0x07,45076,768,3609,2651,1,0600441BF014B00003
349,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,8328,1,1,8328,1,1,0,0xF01B4400,0x00000006,0x06,0x07,45076,768,3609,2651,1,0600441BF014B00003
350,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,8438,1,1,8438,1,1,0,0xF01B4400,0x00000006,0x06,0x07,45076,768,3609,2651,1,0600441BF014B00003
351,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,8558,1,1,8558,1,1,0,0xF01B4400,0x00000006,0x06,0x07,45076,768,3609,2651,1,0600441BF014B00003
352,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,8668,1,1,8668,1,1,0,0xF01B4400,0x00000006,0x06,0x07,45076,768,3609,2651,1,0600441BF014B00003
353,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,8778,1,1,8778,1,1,0,0xF01B4600,0x00000006,0x06,0x07,45076,768,3611,2651,1,0600461BF014B00003
354,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,8888,1,1,8888,1,1,0,0xF01B4600,0x00000006,0x06,0x07,45076,768,3611,2651,1,0600461BF014B00003
355,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,9008,1,1,9008,1,1,0,0xF01B4600,0x00000006,0x06,0x07,45076,768,3611,2651,1,0600461BF014B00003
356,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,9118,1,1,9118,1,1,0,0xF01B4600,0x00000006,0x06,0x07,45076,768,3611,2651,1,0600461BF014B00003
357,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,9228,1,1,9228,1,1,0,0xEE1B4600,0x00000006,0x06,0x07,45076,768,3611,2650,1,0600461BEE14B00003
358,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,9338,1,1,9338,1,1,0,0xF01B4600,0x00000006,0x06,0x07,45076,768,3611,2651,1,0600461BF014B00003
359,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,9458,1,1,9458,1,1,0,0xF01B4800,0x00000006,0x06,0x07,45076,768,3612,2651,1,0600481BF014B00003
360,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,9568,1,1,9568,1,1,0,0xF01B4800,0x00000006,0x06,0x07,45076,768,3612,2651,1,0600481BF014B00003
361,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,9678,1,1,9678,1,1,0,0xF01B4800,0x00000006,0x06,0x07,45076,768,3612,2651,1,0600481BF014B00003
362,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,9788,1,1,9788,1,1,0,0xF01B4800,0x00000006,0x06,0x07,45076,768,3612,2651,1,0600481BF014B00003
363,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,9908,1,1,9908,1,1,0,0xF01B4800,0x00000006,0x06,0x07,45076,768,3612,2651,1,0600481BF014B00003
364,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,10018,1,1,10018,1,1,0,0xF01B4800,0x00000006,0x06,0x07,45076,768,3612,2651,1,0600481BF014B00003
